analysis_unit,frame_stratum,lsc_year,collocate,collocate_type,count,valence,arousal,dominance,documents,weighted_valence_contribution,abs_weighted_valence_contribution,total_matches_for_unit_year_frame,match_share,contribution_direction
sadness,unframed_baseline,2014,pain,unigram,181,-0.8273333333333334,0.292,-0.37566666666666665,175,-149.74733333333333,149.74733333333333,38773,0.004668196941170402,negative
sadness,unframed_baseline,2014,grief,unigram,121,-0.86,0.28,-0.052,117,-104.06,104.06,38773,0.0031207283418873957,negative
sadness,unframed_baseline,2014,anxiety,unigram,128,-0.708,0.73,-0.316,118,-90.624,90.624,38773,0.00330126634513708,negative
sadness,unframed_baseline,2014,death,unigram,88,-0.938,0.44,-0.056,87,-82.544,82.544,38773,0.0022696206122817426,negative
sadness,unframed_baseline,2014,frustration,unigram,87,-0.88,0.46,-0.44,86,-76.56,76.56,38773,0.002243829468960359,negative
sadness,unframed_baseline,2014,great,unigram,313,0.7066666666666667,0.20733333333333337,0.6853333333333333,305,221.18666666666667,221.18666666666667,38773,0.008072627859593015,positive
sadness,unframed_baseline,2014,joy,unigram,212,0.9704999999999999,0.3785,0.386,208,205.74599999999998,205.74599999999998,38773,0.005467722384133289,positive
sadness,unframed_baseline,2014,have,unigram,364,0.514,-0.22200000000000003,0.18599999999999997,349,187.096,187.096,38773,0.009387976168983571,positive
sadness,unframed_baseline,2014,feel,unigram,370,0.5006666666666667,-0.10133333333333334,0.12866666666666668,345,185.24666666666667,185.24666666666667,38773,0.009542723028911872,positive
sadness,unframed_baseline,2014,with,unigram,915,0.148,-0.119,0.05,873,135.42,135.42,38773,0.023598896139065843,positive
sadness,unframed_baseline,2014,happiness,unigram,130,0.92,0.464,0.7,126,119.60000000000001,119.60000000000001,38773,0.0033528486317798466,positive
sadness,unframed_baseline,2014,we,unigram,402,0.26933333333333337,0.1716666666666667,0.345,382,108.27200000000002,108.27200000000002,38773,0.010368039615196141,positive
sadness,unframed_baseline,2014,express,unigram,181,0.52,0.24599999999999997,0.38199999999999995,176,94.12,94.12,38773,0.004668196941170402,positive
sadness,unframed_baseline,2014,to,unigram,822,0.11,-0.095,-0.167,724,90.42,90.42,38773,0.021200319810177184,positive
sadness,unframed_baseline,2014,heart,unigram,111,0.8009999999999999,0.0565,0.385,108,88.91099999999999,88.91099999999999,38773,0.0028628169086735615,positive
sadness,unframed_baseline,2015,anger,unigram,386,-0.8210000000000001,0.634,0.204,359,-316.906,316.906,30921,0.012483425503702985,negative
sadness,unframed_baseline,2015,of,unigram,1766,-0.111,-0.119,-0.161,1489,-196.026,196.026,30921,0.057113288703470134,negative
sadness,unframed_baseline,2015,depression,unigram,164,-0.938,0.04,-0.536,147,-153.832,153.832,30921,0.005303838815044791,negative
sadness,unframed_baseline,2015,fear,unigram,199,-0.7504999999999998,0.48000000000000004,-0.318,194,-149.34949999999998,149.34949999999998,30921,0.006435755635328741,negative
sadness,unframed_baseline,2015,loss,unigram,149,-0.876,0.134,-0.578,147,-130.524,130.524,30921,0.00481873160635167,negative
sadness,unframed_baseline,2015,grief,unigram,124,-0.86,0.28,-0.052,117,-106.64,106.64,30921,0.004010219591863135,negative
sadness,unframed_baseline,2015,anxiety,unigram,143,-0.708,0.73,-0.316,136,-101.244,101.244,30921,0.004624688722874422,negative
sadness,unframed_baseline,2015,pain,unigram,118,-0.8273333333333333,0.292,-0.37566666666666665,115,-97.62533333333333,97.62533333333333,30921,0.0038161767083858865,negative
sadness,unframed_baseline,2015,death,unigram,71,-0.938,0.44,-0.056,68,-66.598,66.598,30921,0.0022961741211474404,negative
sadness,unframed_baseline,2015,frustration,unigram,69,-0.88,0.46,-0.44,69,-60.72,60.72,30921,0.0022314931599883574,negative
sadness,unframed_baseline,2015,joy,unigram,226,0.9704999999999999,0.3785,0.386,205,219.33299999999997,219.33299999999997,30921,0.007308948610976359,positive
sadness,unframed_baseline,2015,feel,unigram,327,0.5006666666666667,-0.10133333333333334,0.12866666666666668,302,163.71800000000002,163.71800000000002,30921,0.010575337149510042,positive
sadness,unframed_baseline,2015,great,unigram,229,0.7066666666666667,0.20733333333333334,0.6853333333333333,215,161.82666666666665,161.82666666666665,30921,0.007405970052714983,positive
sadness,unframed_baseline,2015,have,unigram,287,0.514,-0.222,0.186,279,147.518,147.518,30921,0.009281717926328386,positive
sadness,unframed_baseline,2015,happiness,unigram,130,0.92,0.464,0.7,120,119.60000000000001,119.60000000000001,30921,0.004204262475340384,positive
sadness,unframed_baseline,2015,with,unigram,688,0.148,-0.119,0.049999999999999996,638,101.824,101.824,30921,0.022250250638724493,positive
sadness,unframed_baseline,2015,we,unigram,339,0.26933333333333337,0.17166666666666666,0.345,315,91.30400000000002,91.30400000000002,30921,0.010963422916464538,positive
sadness,unframed_baseline,2015,life,unigram,97,0.836,0.23,0.648,95,81.092,81.092,30921,0.0031370266162155168,positive
sadness,unframed_baseline,2015,to,unigram,631,0.11,-0.095,-0.167,536,69.41,69.41,30921,0.020406843245690632,positive
sadness,unframed_baseline,2015,love,unigram,71,0.846,0.154,0.22333333333333336,69,60.065999999999995,60.065999999999995,30921,0.0022961741211474404,positive
sadness,unframed_baseline,2016,anger,unigram,478,-0.821,0.634,0.20400000000000001,462,-392.438,392.438,37750,0.012662251655629139,negative
sadness,unframed_baseline,2016,of,unigram,2124,-0.111,-0.119,-0.161,1783,-235.764,235.764,37750,0.056264900662251656,negative
sadness,unframed_baseline,2016,fear,unigram,276,-0.7505,0.4800000000000001,-0.318,261,-207.13799999999998,207.13799999999998,37750,0.007311258278145695,negative
sadness,unframed_baseline,2016,depression,unigram,180,-0.9380000000000001,0.04,-0.536,164,-168.84,168.84,37750,0.004768211920529801,negative
sadness,unframed_baseline,2016,loss,unigram,177,-0.876,0.134,-0.578,172,-155.052,155.052,37750,0.004688741721854304,negative
sadness,unframed_baseline,2016,pain,unigram,178,-0.8273333333333334,0.292,-0.3756666666666667,169,-147.26533333333333,147.26533333333333,37750,0.00471523178807947,negative
sadness,unframed_baseline,2016,grief,unigram,170,-0.86,0.28,-0.052,157,-146.2,146.2,37750,0.004503311258278146,negative
sadness,unframed_baseline,2016,anxiety,unigram,136,-0.708,0.73,-0.316,125,-96.288,96.288,37750,0.0036026490066225166,negative
sadness,unframed_baseline,2016,frustration,unigram,99,-0.88,0.45999999999999996,-0.44,93,-87.12,87.12,37750,0.0026225165562913906,negative
sadness,unframed_baseline,2016,death,unigram,76,-0.938,0.43999999999999995,-0.056,76,-71.288,71.288,37750,0.002013245033112583,negative
sadness,unframed_baseline,2016,joy,unigram,248,0.9704999999999999,0.3785,0.386,235,240.68399999999997,240.68399999999997,37750,0.006569536423841059,positive
sadness,unframed_baseline,2016,great,unigram,282,0.7066666666666667,0.20733333333333334,0.6853333333333333,274,199.28,199.28,37750,0.007470198675496689,positive
sadness,unframed_baseline,2016,feel,unigram,375,0.5006666666666667,-0.10133333333333336,0.12866666666666668,360,187.75,187.75,37750,0.009933774834437087,positive
sadness,unframed_baseline,2016,have,unigram,332,0.514,-0.22200000000000003,0.186,317,170.648,170.648,37750,0.008794701986754966,positive
sadness,unframed_baseline,2016,happiness,unigram,164,0.9199999999999999,0.464,0.7,150,150.88,150.88,37750,0.004344370860927153,positive
sadness,unframed_baseline,2016,with,unigram,879,0.148,-0.119,0.05,819,130.09199999999998,130.09199999999998,37750,0.02328476821192053,positive
sadness,unframed_baseline,2016,we,unigram,442,0.26933333333333337,0.17166666666666666,0.345,401,119.04533333333335,119.04533333333335,37750,0.011708609271523179,positive
sadness,unframed_baseline,2016,to,unigram,779,0.11,-0.09499999999999999,-0.167,675,85.69,85.69,37750,0.020635761589403973,positive
sadness,unframed_baseline,2016,life,unigram,100,0.836,0.23,0.648,96,83.6,83.6,37750,0.0026490066225165563,positive
sadness,unframed_baseline,2016,express,unigram,152,0.52,0.24599999999999997,0.382,151,79.04,79.04,37750,0.004026490066225166,positive
sadness,unframed_baseline,2017,anger,unigram,509,-0.821,0.634,0.20400000000000001,486,-417.88899999999995,417.88899999999995,34108,0.014923185176498183,negative
sadness,unframed_baseline,2017,of,unigram,1907,-0.111,-0.119,-0.161,1636,-211.677,211.677,34108,0.055910636800750556,negative
sadness,unframed_baseline,2017,fear,unigram,255,-0.7505,0.48000000000000004,-0.318,241,-191.3775,191.3775,34108,0.0074762519057112705,negative
sadness,unframed_baseline,2017,grief,unigram,177,-0.86,0.28,-0.05199999999999999,164,-152.22,152.22,34108,0.005189398381611352,negative
sadness,unframed_baseline,2017,depression,unigram,147,-0.938,0.04,-0.536,129,-137.886,137.886,34108,0.004309839333880614,negative
sadness,unframed_baseline,2017,pain,unigram,159,-0.8273333333333333,0.292,-0.37566666666666665,153,-131.546,131.546,34108,0.004661662952972909,negative
sadness,unframed_baseline,2017,loss,unigram,130,-0.876,0.134,-0.578,127,-113.88,113.88,34108,0.0038114225401665296,negative
sadness,unframed_baseline,2017,anxiety,unigram,157,-0.708,0.73,-0.316,150,-111.15599999999999,111.15599999999999,34108,0.004603025683124194,negative
sadness,unframed_baseline,2017,death,unigram,98,-0.938,0.43999999999999995,-0.056,95,-91.92399999999999,91.92399999999999,34108,0.0028732262225870764,negative
sadness,unframed_baseline,2017,frustration,unigram,95,-0.8799999999999999,0.46,-0.43999999999999995,86,-83.6,83.6,34108,0.0027852703178140024,negative
sadness,unframed_baseline,2017,joy,unigram,201,0.9704999999999999,0.3785,0.386,190,195.07049999999998,195.07049999999998,34108,0.005893045619795942,positive
sadness,unframed_baseline,2017,feel,unigram,371,0.5006666666666667,-0.10133333333333334,0.12866666666666668,353,185.74733333333336,185.74733333333336,34108,0.010877213556936789,positive
sadness,unframed_baseline,2017,great,unigram,258,0.7066666666666667,0.20733333333333334,0.6853333333333333,249,182.32,182.32,34108,0.007564207810484344,positive
sadness,unframed_baseline,2017,have,unigram,314,0.514,-0.222,0.186,292,161.39600000000002,161.39600000000002,34108,0.009206051366248387,positive
sadness,unframed_baseline,2017,happiness,unigram,166,0.92,0.464,0.7,162,152.72,152.72,34108,0.004866893397443415,positive
sadness,unframed_baseline,2017,we,unigram,487,0.2693333333333334,0.17166666666666666,0.345,453,131.16533333333336,131.16533333333336,34108,0.014278175208162307,positive
sadness,unframed_baseline,2017,with,unigram,780,0.148,-0.119,0.05,742,115.44,115.44,34108,0.022868535240999178,positive
sadness,unframed_baseline,2017,well,unigram,94,0.8813333333333334,-0.08166666666666667,0.43799999999999994,94,82.84533333333334,82.84533333333334,34108,0.0027559516828896445,positive
sadness,unframed_baseline,2017,to,unigram,749,0.11,-0.095,-0.167,677,82.39,82.39,34108,0.021959657558344083,positive
sadness,unframed_baseline,2017,express,unigram,149,0.52,0.24599999999999997,0.382,147,77.48,77.48,34108,0.00436847660372933,positive
sadness,unframed_baseline,2018,anger,unigram,465,-0.821,0.634,0.20400000000000004,438,-381.765,381.765,35501,0.013098222585279288,negative
sadness,unframed_baseline,2018,of,unigram,2054,-0.111,-0.119,-0.161,1813,-227.994,227.994,35501,0.057857525140136895,negative
sadness,unframed_baseline,2018,depression,unigram,193,-0.938,0.04,-0.536,177,-181.034,181.034,35501,0.005436466578406242,negative
sadness,unframed_baseline,2018,fear,unigram,229,-0.7505,0.48,-0.318,219,-171.8645,171.8645,35501,0.00645052252049238,negative
sadness,unframed_baseline,2018,grief,unigram,166,-0.86,0.28,-0.052,158,-142.76,142.76,35501,0.004675924621841639,negative
sadness,unframed_baseline,2018,loss,unigram,136,-0.876,0.134,-0.578,127,-119.136,119.136,35501,0.003830878003436523,negative
sadness,unframed_baseline,2018,pain,unigram,143,-0.8273333333333334,0.292,-0.37566666666666665,140,-118.30866666666667,118.30866666666667,35501,0.00402805554773105,negative
sadness,unframed_baseline,2018,anxiety,unigram,132,-0.708,0.73,-0.316,129,-93.45599999999999,93.45599999999999,35501,0.0037182051209825075,negative
sadness,unframed_baseline,2018,frustration,unigram,100,-0.88,0.46,-0.44,96,-88.0,88.0,35501,0.0028168220613503845,negative
sadness,unframed_baseline,2018,death,unigram,77,-0.938,0.44000000000000006,-0.056,73,-72.226,72.226,35501,0.002168952987239796,negative
sadness,unframed_baseline,2018,well,unigram,331,0.8813333333333334,-0.08166666666666667,0.43799999999999994,329,291.72133333333335,291.72133333333335,35501,0.009323681023069772,positive
sadness,unframed_baseline,2018,joy,unigram,235,0.9704999999999998,0.3785,0.386,221,228.06749999999997,228.06749999999997,35501,0.006619531844173404,positive
sadness,unframed_baseline,2018,great,unigram,291,0.7066666666666667,0.20733333333333334,0.6853333333333333,275,205.64,205.64,35501,0.008196952198529618,positive
sadness,unframed_baseline,2018,create,unigram,322,0.6194999999999999,0.42149999999999993,0.5985,322,199.47899999999998,199.47899999999998,35501,0.009070167037548238,positive
sadness,unframed_baseline,2018,we,unigram,638,0.26933333333333337,0.17166666666666666,0.345,611,171.8346666666667,171.8346666666667,35501,0.017971324751415454,positive
sadness,unframed_baseline,2018,feel,unigram,340,0.5006666666666667,-0.10133333333333336,0.12866666666666668,317,170.2266666666667,170.2266666666667,35501,0.009577195008591307,positive
sadness,unframed_baseline,2018,have,unigram,282,0.514,-0.222,0.186,270,144.948,144.948,35501,0.007943438213008084,positive
sadness,unframed_baseline,2018,happiness,unigram,147,0.92,0.46399999999999997,0.7,141,135.24,135.24,35501,0.004140728430185065,positive
sadness,unframed_baseline,2018,image,unigram,307,0.377,-0.365,-0.065,307,115.739,115.739,35501,0.00864764372834568,positive
sadness,unframed_baseline,2018,with,unigram,752,0.148,-0.119,0.05,708,111.29599999999999,111.29599999999999,35501,0.021182501901354893,positive
sadness,unframed_baseline,2019,anger,unigram,430,-0.821,0.634,0.20400000000000004,405,-353.03,353.03,28500,0.015087719298245613,negative
sadness,unframed_baseline,2019,of,unigram,1590,-0.111,-0.11899999999999998,-0.161,1381,-176.49,176.49,28500,0.05578947368421053,negative
sadness,unframed_baseline,2019,depression,unigram,183,-0.938,0.04,-0.536,163,-171.654,171.654,28500,0.006421052631578947,negative
sadness,unframed_baseline,2019,fear,unigram,214,-0.7505,0.48000000000000004,-0.318,202,-160.607,160.607,28500,0.007508771929824561,negative
sadness,unframed_baseline,2019,loss,unigram,142,-0.876,0.134,-0.578,132,-124.392,124.392,28500,0.004982456140350877,negative
sadness,unframed_baseline,2019,grief,unigram,143,-0.86,0.28,-0.052,135,-122.98,122.98,28500,0.005017543859649123,negative
sadness,unframed_baseline,2019,anxiety,unigram,149,-0.708,0.73,-0.316,143,-105.49199999999999,105.49199999999999,28500,0.005228070175438596,negative
sadness,unframed_baseline,2019,pain,unigram,121,-0.8273333333333334,0.292,-0.37566666666666665,118,-100.10733333333334,100.10733333333334,28500,0.004245614035087719,negative
sadness,unframed_baseline,2019,frustration,unigram,91,-0.88,0.46,-0.44,90,-80.08,80.08,28500,0.0031929824561403508,negative
sadness,unframed_baseline,2019,loneliness,unigram,69,-0.708,-0.636,-0.556,68,-48.852,48.852,28500,0.0024210526315789475,negative
sadness,unframed_baseline,2019,great,unigram,246,0.7066666666666667,0.20733333333333334,0.6853333333333333,235,173.84,173.84,28500,0.00863157894736842,positive
sadness,unframed_baseline,2019,joy,unigram,159,0.9704999999999999,0.3785,0.386,156,154.30949999999999,154.30949999999999,28500,0.005578947368421052,positive
sadness,unframed_baseline,2019,feel,unigram,288,0.5006666666666667,-0.10133333333333334,0.12866666666666668,273,144.192,144.192,28500,0.010105263157894737,positive
sadness,unframed_baseline,2019,happiness,unigram,139,0.92,0.4640000000000001,0.7,135,127.88000000000001,127.88000000000001,28500,0.0048771929824561406,positive
sadness,unframed_baseline,2019,have,unigram,242,0.514,-0.222,0.186,230,124.388,124.388,28500,0.008491228070175438,positive
sadness,unframed_baseline,2019,we,unigram,368,0.26933333333333337,0.17166666666666666,0.345,343,99.11466666666668,99.11466666666668,28500,0.012912280701754385,positive
sadness,unframed_baseline,2019,with,unigram,641,0.148,-0.119,0.05000000000000001,602,94.868,94.868,28500,0.022491228070175437,positive
sadness,unframed_baseline,2019,express,unigram,150,0.52,0.246,0.382,141,78.0,78.0,28500,0.005263157894736842,positive
sadness,unframed_baseline,2019,experience,unigram,114,0.594,0.252,0.726,114,67.716,67.716,28500,0.004,positive
sadness,unframed_baseline,2019,life,unigram,78,0.836,0.23,0.648,75,65.208,65.208,28500,0.0027368421052631577,positive
sadness,unframed_baseline,2020,anger,unigram,486,-0.821,0.634,0.20400000000000001,462,-399.006,399.006,32249,0.015070234735960805,negative
sadness,unframed_baseline,2020,of,unigram,1662,-0.111,-0.119,-0.161,1454,-184.482,184.482,32249,0.05153648175137213,negative
sadness,unframed_baseline,2020,fear,unigram,243,-0.7505,0.48000000000000004,-0.318,231,-182.3715,182.3715,32249,0.007535117367980402,negative
sadness,unframed_baseline,2020,grief,unigram,196,-0.86,0.28,-0.052,183,-168.56,168.56,32249,0.006077707835901888,negative
